delivery_id,date,customer,driver,vehicle,route,origin,destination,scheduled_time,actual_time,status,delay_minutes,delay_reason,distance_km,fuel_cost,delivery_cost,customer_rating
D00180,2022-08-04,Metro Stores,Chris Taylor,VAN004,Route D,Cairns,Hobart,12:00,11:56,On Time,0,,326.8,86.92,150.18,3.0
D00181,2022-08-04,Manufacturing Co,Mike Brown,VAN004,Route E,Cairns,Sydney,11:00,11:07,On Time,7,,268.4,63.17,262.93,5.0
D00182,2022-08-04,XYZ Ltd,Lisa Davis,VAN001,Route A,Cairns,Adelaide,07:45,07:48,On Time,3,,173.1,137.26,231.72,3.0
D00183,2022-08-04,Tech Solutions,Maria Rodriguez,TRK003,Route B,Perth,Brisbane,10:30,12:04,Delayed,94,Customer Issue,267.3,98.86,279.06,5.0
D00184,2022-08-04,XYZ Ltd,Mike Brown,VAN003,Route A,Adelaide,Melbourne,11:30,11:36,On Time,6,,323.1,44.91,143.87,3.0
D00185,2022-08-05,Metro Stores,David Garcia,VAN004,Route A,Sydney,Hobart,14:15,14:13,On Time,0,,244.1,64.56,380.9,4.0
D00186,2022-08-05,Industrial Supply,Emma Chen,TRK002,Route E,Hobart,Perth,12:00,13:49,Delayed,109,Traffic,436.5,138.35,248.41,4.0
D00187,2022-08-05,Global Logistics,John Smith,TRK001,Route A,Cairns,Brisbane,12:15,12:20,On Time,5,,77.8,142.78,232.39,
D00188,2022-08-05,Tech Solutions,Tom Wilson,TRK002,Route C,Adelaide,Sydney,13:15,13:47,Delayed,32,Vehicle Issue,183.0,149.01,149.66,4.0
D00189,2022-08-05,XYZ Ltd,John Smith,TRK004,Route D,Sydney,Melbourne,18:15,18:07,On Time,0,,277.3,97.12,233.52,
D00190,2022-08-05,Industrial Supply,Sarah Johnson,TRK004,Route D,Sydney,Sydney,12:00,13:10,Delayed,70,Weather,68.9,76.62,189.78,3.0
D00191,2022-08-05,ABC Corp,Maria Rodriguez,TRK003,Route D,Darwin,Perth,17:15,17:23,On Time,8,,291.9,47.44,223.51,3.0
D00192,2022-08-05,Auto Parts Co,David Garcia,VAN002,Route D,Darwin,Melbourne,08:00,07:53,On Time,0,,130.3,114.02,174.45,5.0
D00193,2022-08-06,Food Distribution,Lisa Davis,VAN003,Route C,Brisbane,Perth,07:30,07:39,On Time,9,,235.3,42.22,249.87,5.0
D00194,2022-08-06,Auto Parts Co,David Garcia,VAN002,Route E,Melbourne,Cairns,07:30,08:02,Delayed,32,Customer Issue,430.6,131.0,105.01,
D00195,2022-08-06,Metro Stores,Chris Taylor,VAN001,Route E,Hobart,Hobart,11:15,11:06,On Time,0,,323.3,38.13,260.97,4.0
D00196,2022-08-06,Tech Solutions,Chris Taylor,VAN002,Route D,Sydney,Adelaide,08:30,08:26,On Time,0,,321.9,125.54,353.94,
D00197,2022-08-07,Manufacturing Co,Mike Brown,TRK002,Route A,Melbourne,Brisbane,08:45,08:36,On Time,0,,94.6,155.66,256.9,5.0
D00198,2022-08-07,Manufacturing Co,Sarah Johnson,TRK001,Route C,Hobart,Adelaide,11:15,11:28,On Time,13,,247.6,62.5,392.52,4.0
D00199,2022-08-07,Tech Solutions,Emma Chen,TRK003,Route C,Sydney,Sydney,14:30,14:38,On Time,8,,122.1,95.69,113.21,3.0
D00200,2022-08-08,Tech Solutions,John Smith,VAN003,Route B,Darwin,Perth,14:30,14:24,On Time,0,,201.9,124.24,181.38,
D00201,2022-08-08,Tech Solutions,Lisa Davis,TRK001,Route D,Sydney,Cairns,12:00,11:51,On Time,0,,393.1,131.43,193.21,
D00202,2022-08-08,Auto Parts Co,Tom Wilson,TRK004,Route D,Darwin,Cairns,14:00,13:59,On Time,0,,449.1,131.74,319.74,3.0
D00203,2022-08-08,Food Distribution,Emma Chen,TRK001,Route C,Brisbane,Hobart,09:00,09:19,Delayed,19,Weather,385.8,125.17,131.18,3.0
D00204,2022-08-08,XYZ Ltd,John Smith,TRK004,Route E,Hobart,Darwin,13:45,14:19,Delayed,34,Vehicle Issue,219.8,127.97,274.23,5.0
D00205,2022-08-09,Retail Chain,Tom Wilson,VAN001,Route C,Hobart,Darwin,08:00,07:54,On Time,0,,160.2,63.71,122.41,5.0
D00206,2022-08-09,Industrial Supply,Emma Chen,VAN003,Route A,Darwin,Perth,08:15,08:19,On Time,4,,217.1,89.55,355.74,
D00207,2022-08-09,Auto Parts Co,John Smith,TRK004,Route C,Melbourne,Sydney,17:30,17:42,On Time,12,,327.2,157.73,218.87,
D00208,2022-08-09,ABC Corp,David Garcia,VAN004,Route E,Perth,Sydney,11:30,11:25,On Time,0,,221.4,135.53,141.94,
D00209,2022-08-09,Global Logistics,Sarah Johnson,VAN001,Route A,Brisbane,Sydney,10:15,10:17,On Time,2,,109.0,114.21,342.79,
D00210,2022-08-09,ABC Corp,Mike Brown,VAN003,Route D,Cairns,Brisbane,12:00,12:04,On Time,4,,187.7,84.6,206.18,4.0
D00211,2022-08-09,Auto Parts Co,Maria Rodriguez,TRK004,Route C,Cairns,Hobart,11:45,12:05,Delayed,20,Road Works,400.2,91.67,126.32,4.0
D00212,2022-08-09,Food Distribution,John Smith,VAN003,Route C,Cairns,Cairns,10:15,10:30,On Time,15,,171.2,103.36,196.48,3.0
D00213,2022-08-10,Manufacturing Co,John Smith,VAN004,Route E,Darwin,Perth,16:15,16:30,On Time,15,,438.9,40.52,297.06,5.0
D00214,2022-08-10,Metro Stores,Emma Chen,TRK003,Route B,Perth,Darwin,07:15,07:30,On Time,15,,367.6,121.18,374.19,
D00215,2022-08-10,Auto Parts Co,Lisa Davis,VAN004,Route E,Adelaide,Melbourne,18:30,19:58,Delayed,88,Weather,233.4,39.18,169.79,5.0
D00216,2022-08-10,Retail Chain,Mike Brown,VAN002,Route B,Darwin,Brisbane,14:00,14:09,On Time,9,,34.3,106.19,375.17,5.0
D00217,2022-08-10,Metro Stores,Maria Rodriguez,TRK002,Route C,Adelaide,Darwin,12:00,12:11,On Time,11,,83.0,48.26,384.61,4.0
D00218,2022-08-10,Auto Parts Co,Emma Chen,TRK004,Route E,Melbourne,Hobart,17:30,17:37,On Time,7,,155.4,119.95,138.2,5.0
D00219,2022-08-10,ABC Corp,Mike Brown,VAN002,Route E,Perth,Sydney,16:45,18:39,Delayed,114,Road Works,423.1,45.99,323.6,4.0
D00220,2022-08-11,Global Logistics,Anna Williams,TRK001,Route C,Perth,Perth,17:00,17:11,On Time,11,,319.6,74.31,336.11,3.0
D00221,2022-08-11,Metro Stores,Anna Williams,VAN003,Route C,Hobart,Sydney,13:45,13:40,On Time,0,,377.2,133.48,273.42,3.0
D00222,2022-08-11,Manufacturing Co,John Smith,VAN002,Route C,Sydney,Sydney,09:45,09:36,On Time,0,,170.3,146.87,148.27,
D00223,2022-08-11,Industrial Supply,John Smith,VAN003,Route B,Hobart,Melbourne,08:30,08:39,On Time,9,,47.8,71.7,392.32,5.0
D00224,2022-08-11,Retail Chain,Sarah Johnson,TRK001,Route D,Cairns,Melbourne,18:30,18:29,On Time,0,,48.2,27.52,126.29,5.0
D00225,2022-08-11,Retail Chain,Mike Brown,VAN001,Route A,Cairns,Sydney,16:45,16:35,On Time,0,,156.1,80.66,246.73,3.0
D00226,2022-08-12,Industrial Supply,John Smith,VAN001,Route D,Cairns,Adelaide,09:30,10:33,Delayed,63,Weather,121.2,63.26,118.49,5.0
D00227,2022-08-12,Food Distribution,David Garcia,TRK004,Route E,Brisbane,Hobart,08:00,08:15,On Time,15,,372.8,83.52,260.65,4.0
D00228,2022-08-12,Metro Stores,John Smith,TRK003,Route A,Cairns,Melbourne,16:15,16:07,On Time,0,,428.4,49.57,163.57,3.0
D00229,2022-08-12,Tech Solutions,Maria Rodriguez,VAN001,Route C,Sydney,Sydney,13:00,14:11,Delayed,71,Weather,189.9,80.64,197.84,4.0
D00230,2022-08-12,Tech Solutions,Maria Rodriguez,TRK002,Route A,Sydney,Adelaide,07:45,07:39,On Time,0,,393.7,145.82,363.37,5.0
D00231,2022-08-12,Metro Stores,Mike Brown,VAN003,Route A,Hobart,Darwin,14:45,14:43,On Time,0,,318.5,33.65,242.57,4.0
D00232,2022-08-12,Manufacturing Co,Tom Wilson,VAN004,Route A,Perth,Melbourne,07:30,07:29,On Time,0,,152.7,127.4,332.21,5.0
D00233,2022-08-12,Metro Stores,Anna Williams,VAN002,Route A,Melbourne,Sydney,13:00,12:56,On Time,0,,157.2,95.42,140.69,5.0
D00234,2022-08-13,ABC Corp,Anna Williams,TRK001,Route C,Perth,Adelaide,10:15,10:12,On Time,0,,181.5,89.67,219.08,5.0
D00235,2022-08-13,Industrial Supply,Mike Brown,VAN004,Route E,Darwin,Darwin,07:15,07:24,On Time,9,,94.5,147.76,324.69,4.0
D00236,2022-08-14,Retail Chain,Lisa Davis,TRK004,Route C,Hobart,Brisbane,07:15,09:10,Delayed,115,Weather,392.5,157.56,304.66,3.0
D00237,2022-08-14,Retail Chain,Tom Wilson,VAN001,Route C,Hobart,Hobart,17:15,17:05,On Time,0,,386.9,88.96,165.46,5.0
D00238,2022-08-14,Food Distribution,Emma Chen,VAN001,Route C,Sydney,Cairns,16:45,16:35,On Time,0,,52.1,160.43,292.18,4.0
D00239,2022-08-15,ABC Corp,Maria Rodriguez,VAN003,Route C,Melbourne,Brisbane,10:15,10:12,On Time,0,,303.5,161.66,177.83,4.0
D00240,2022-08-15,Retail Chain,Emma Chen,TRK004,Route E,Cairns,Darwin,18:00,18:08,On Time,8,,240.6,141.13,352.19,3.0
D00241,2022-08-15,Manufacturing Co,Chris Taylor,TRK003,Route C,Sydney,Perth,11:00,11:13,On Time,13,,176.0,127.47,192.13,4.0
D00242,2022-08-15,XYZ Ltd,Anna Williams,TRK001,Route E,Sydney,Cairns,12:30,12:34,On Time,4,,403.0,94.56,360.25,4.0
D00243,2022-08-15,Retail Chain,Emma Chen,VAN003,Route E,Cairns,Melbourne,13:00,13:35,Delayed,35,Weather,159.5,123.62,333.68,5.0
D00244,2022-08-15,Industrial Supply,Tom Wilson,TRK004,Route B,Melbourne,Cairns,09:30,09:20,On Time,0,,358.7,132.27,138.82,4.0
D00245,2022-08-15,ABC Corp,Chris Taylor,TRK004,Route C,Brisbane,Darwin,13:45,14:50,Delayed,65,Traffic,346.7,98.69,105.37,
D00246,2022-08-16,Metro Stores,Chris Taylor,VAN001,Route B,Sydney,Brisbane,10:30,10:23,On Time,0,,151.7,66.26,318.35,4.0
D00247,2022-08-16,Global Logistics,Lisa Davis,TRK003,Route D,Brisbane,Perth,13:15,13:20,On Time,5,,120.3,159.96,163.36,
D00248,2022-08-16,ABC Corp,David Garcia,VAN001,Route E,Brisbane,Brisbane,15:15,15:27,On Time,12,,306.3,115.23,105.92,4.0
D00249,2022-08-16,Industrial Supply,Mike Brown,TRK004,Route A,Adelaide,Hobart,14:45,14:43,On Time,0,,306.2,116.44,180.99,3.0
D00250,2022-08-16,XYZ Ltd,Tom Wilson,TRK002,Route A,Cairns,Perth,13:00,13:09,On Time,9,,283.8,132.02,349.45,4.0
D00251,2022-08-16,Food Distribution,Anna Williams,TRK004,Route D,Darwin,Perth,18:45,18:36,On Time,0,,26.2,117.67,372.06,5.0
D00252,2022-08-17,XYZ Ltd,Tom Wilson,TRK004,Route D,Adelaide,Adelaide,09:00,08:52,On Time,0,,222.3,40.47,152.41,
D00253,2022-08-17,Metro Stores,Sarah Johnson,TRK002,Route A,Brisbane,Melbourne,11:30,11:30,On Time,0,,306.9,50.02,207.26,5.0
D00254,2022-08-17,Tech Solutions,Sarah Johnson,VAN003,Route D,Cairns,Adelaide,11:00,11:00,On Time,0,,380.2,120.14,243.47,3.0
D00255,2022-08-17,Tech Solutions,Sarah Johnson,VAN003,Route E,Cairns,Cairns,08:15,08:06,On Time,0,,102.0,78.27,207.58,
D00256,2022-08-17,XYZ Ltd,David Garcia,VAN004,Route A,Sydney,Adelaide,17:15,17:20,On Time,5,,303.4,28.67,360.5,5.0
D00257,2022-08-17,Food Distribution,Chris Taylor,TRK002,Route D,Perth,Cairns,16:15,17:56,Delayed,101,Vehicle Issue,171.9,118.3,215.46,5.0
D00258,2022-08-17,Food Distribution,Anna Williams,VAN004,Route B,Sydney,Cairns,16:00,15:55,On Time,0,,161.3,71.67,183.45,5.0
D00259,2022-08-17,XYZ Ltd,Anna Williams,VAN004,Route E,Cairns,Sydney,17:45,17:42,On Time,0,,389.1,87.35,135.61,5.0
D00260,2022-08-18,Food Distribution,John Smith,TRK002,Route E,Adelaide,Perth,08:45,08:52,On Time,7,,303.2,88.59,202.26,3.0
D00261,2022-08-18,Auto Parts Co,Anna Williams,VAN002,Route D,Sydney,Sydney,14:30,14:39,On Time,9,,347.7,56.94,202.41,4.0
D00262,2022-08-18,Tech Solutions,Anna Williams,TRK003,Route D,Sydney,Adelaide,15:30,15:21,On Time,0,,284.6,52.32,379.06,4.0
D00263,2022-08-18,ABC Corp,Maria Rodriguez,TRK002,Route D,Cairns,Melbourne,10:30,10:33,On Time,3,,434.6,27.59,320.86,4.0
D00264,2022-08-18,Auto Parts Co,Mike Brown,TRK003,Route A,Hobart,Darwin,16:45,18:40,Delayed,115,Weather,239.2,78.93,393.85,3.0
D00265,2022-08-19,Tech Solutions,David Garcia,VAN001,Route E,Darwin,Perth,13:30,14:43,Delayed,73,Weather,110.4,111.26,187.17,5.0
D00266,2022-08-19,Global Logistics,Sarah Johnson,VAN002,Route E,Cairns,Hobart,09:15,09:27,On Time,12,,311.6,147.67,260.17,4.0
D00267,2022-08-19,ABC Corp,John Smith,TRK004,Route C,Melbourne,Adelaide,07:00,06:54,On Time,0,,315.4,46.77,118.61,3.0
D00268,2022-08-19,XYZ Ltd,Maria Rodriguez,TRK004,Route E,Hobart,Perth,15:00,15:04,On Time,4,,242.1,134.57,308.84,3.0
D00269,2022-08-19,Global Logistics,Chris Taylor,TRK001,Route A,Adelaide,Perth,13:45,14:00,On Time,15,,288.7,132.42,361.04,5.0
D00270,2022-08-19,Auto Parts Co,Lisa Davis,TRK004,Route C,Cairns,Melbourne,18:30,18:37,On Time,7,,443.0,37.05,388.74,3.0
D00271,2022-08-19,Manufacturing Co,Mike Brown,TRK003,Route E,Adelaide,Brisbane,13:00,13:07,On Time,7,,165.5,122.81,146.44,4.0
D00272,2022-08-20,Food Distribution,Emma Chen,TRK002,Route C,Perth,Melbourne,16:30,16:38,On Time,8,,246.3,133.14,147.81,4.0
D00273,2022-08-20,Global Logistics,Emma Chen,VAN002,Route C,Perth,Cairns,08:30,08:26,On Time,0,,448.6,138.2,394.34,
D00274,2022-08-20,Auto Parts Co,Maria Rodriguez,TRK004,Route A,Darwin,Hobart,17:30,17:40,On Time,10,,414.3,154.57,215.76,4.0
D00275,2022-08-20,Industrial Supply,Anna Williams,TRK001,Route C,Perth,Darwin,07:30,07:36,On Time,6,,243.4,155.01,150.22,5.0
D00276,2022-08-21,Retail Chain,David Garcia,TRK002,Route B,Hobart,Sydney,08:15,08:29,On Time,14,,342.4,47.76,237.77,3.0
D00277,2022-08-21,Food Distribution,Sarah Johnson,TRK004,Route C,Hobart,Hobart,08:00,07:58,On Time,0,,216.7,81.6,194.92,3.0
D00278,2022-08-21,XYZ Ltd,Maria Rodriguez,TRK001,Route A,Darwin,Sydney,15:00,15:09,On Time,9,,148.2,119.59,281.97,4.0
D00279,2022-08-21,Industrial Supply,Mike Brown,TRK004,Route B,Hobart,Adelaide,13:45,13:35,On Time,0,,433.1,46.45,303.19,5.0
D00280,2022-08-22,Auto Parts Co,Maria Rodriguez,VAN003,Route E,Sydney,Adelaide,07:15,07:05,On Time,0,,114.3,127.09,317.78,5.0
D00281,2022-08-22,Auto Parts Co,Tom Wilson,TRK004,Route A,Melbourne,Brisbane,15:15,15:12,On Time,0,,386.8,152.87,398.29,5.0
D00282,2022-08-22,XYZ Ltd,Lisa Davis,VAN004,Route C,Darwin,Melbourne,08:30,08:28,On Time,0,,310.3,58.66,185.54,
D00283,2022-08-22,Auto Parts Co,Tom Wilson,TRK003,Route E,Darwin,Darwin,10:30,10:30,On Time,0,,432.4,49.77,193.96,5.0
D00284,2022-08-22,Tech Solutions,Emma Chen,VAN004,Route D,Cairns,Darwin,18:45,18:46,On Time,1,,354.3,92.74,132.65,3.0
D00285,2022-08-22,XYZ Ltd,Sarah Johnson,TRK001,Route E,Brisbane,Hobart,11:15,11:56,Delayed,41,Vehicle Issue,351.9,55.72,111.0,5.0
D00286,2022-08-22,Auto Parts Co,Tom Wilson,TRK003,Route D,Sydney,Hobart,14:15,14:12,On Time,0,,179.6,28.43,171.66,5.0
D00287,2022-08-23,Auto Parts Co,Maria Rodriguez,TRK003,Route D,Darwin,Brisbane,15:15,15:10,On Time,0,,118.0,92.83,118.86,3.0
D00288,2022-08-23,Global Logistics,David Garcia,VAN004,Route D,Brisbane,Brisbane,17:15,17:30,On Time,15,,441.8,70.75,311.12,4.0
D00289,2022-08-23,Tech Solutions,David Garcia,VAN003,Route C,Sydney,Adelaide,18:30,18:38,On Time,8,,184.9,149.48,254.91,4.0
D00290,2022-08-23,Tech Solutions,Anna Williams,TRK003,Route B,Sydney,Adelaide,14:45,15:01,Delayed,16,Road Works,114.9,52.23,208.67,3.0
D00291,2022-08-23,XYZ Ltd,Anna Williams,VAN004,Route D,Perth,Melbourne,17:15,17:15,On Time,0,,300.1,82.47,173.1,
D00292,2022-08-23,ABC Corp,Maria Rodriguez,TRK003,Route A,Melbourne,Adelaide,16:15,16:21,On Time,6,,417.0,96.75,221.64,5.0
D00293,2022-08-24,Auto Parts Co,Anna Williams,VAN004,Route B,Perth,Hobart,18:30,19:13,Delayed,43,Customer Issue,280.4,134.27,346.14,5.0
D00294,2022-08-24,Global Logistics,Anna Williams,TRK002,Route B,Hobart,Hobart,15:30,15:41,On Time,11,,81.2,29.24,256.81,5.0
D00295,2022-08-24,Industrial Supply,Maria Rodriguez,TRK001,Route E,Sydney,Sydney,13:15,13:10,On Time,0,,230.0,44.59,281.04,5.0
D00296,2022-08-24,ABC Corp,Chris Taylor,VAN003,Route B,Cairns,Hobart,17:45,17:46,On Time,1,,174.0,135.62,372.36,5.0
D00297,2022-08-24,Retail Chain,Sarah Johnson,VAN001,Route E,Hobart,Adelaide,08:45,08:50,On Time,5,,105.3,122.74,336.83,3.0
D00298,2022-08-25,Metro Stores,Emma Chen,TRK002,Route B,Hobart,Adelaide,13:15,13:15,On Time,0,,136.1,99.37,269.4,5.0
D00299,2022-08-25,Food Distribution,Anna Williams,TRK003,Route C,Cairns,Adelaide,13:15,13:30,On Time,15,,445.1,104.98,332.26,3.0
D00300,2022-08-25,Tech Solutions,Sarah Johnson,TRK004,Route E,Hobart,Darwin,17:00,17:04,On Time,4,,365.4,109.89,305.37,
D00301,2022-08-25,Industrial Supply,Maria Rodriguez,VAN003,Route A,Sydney,Adelaide,13:00,12:54,On Time,0,,119.3,37.81,111.33,4.0
D00302,2022-08-25,ABC Corp,Mike Brown,VAN004,Route D,Brisbane,Perth,16:30,16:39,On Time,9,,386.5,152.65,255.45,5.0
D00303,2022-08-26,Retail Chain,John Smith,TRK003,Route A,Adelaide,Hobart,16:15,16:16,On Time,1,,175.1,80.34,275.82,5.0
D00304,2022-08-26,Food Distribution,Maria Rodriguez,VAN002,Route C,Adelaide,Perth,18:00,19:26,Delayed,86,Vehicle Issue,282.7,53.26,378.91,4.0
D00305,2022-08-26,XYZ Ltd,Chris Taylor,VAN001,Route C,Sydney,Adelaide,09:45,09:52,On Time,7,,397.3,136.77,272.47,4.0
D00306,2022-08-26,Global Logistics,Anna Williams,VAN004,Route E,Brisbane,Cairns,16:45,16:59,On Time,14,,74.4,36.12,290.1,5.0
D00307,2022-08-26,Global Logistics,Chris Taylor,TRK001,Route C,Perth,Adelaide,18:15,18:18,On Time,3,,64.5,117.95,346.32,
D00308,2022-08-26,Auto Parts Co,Tom Wilson,TRK003,Route B,Cairns,Perth,09:45,09:41,On Time,0,,124.8,59.68,179.62,3.0
D00309,2022-08-27,Auto Parts Co,John Smith,TRK001,Route D,Darwin,Darwin,08:00,09:42,Delayed,102,Customer Issue,234.2,160.02,369.1,4.0
D00310,2022-08-27,Auto Parts Co,Mike Brown,TRK001,Route E,Hobart,Cairns,09:30,09:44,On Time,14,,424.4,31.4,204.19,3.0
D00311,2022-08-28,ABC Corp,Lisa Davis,VAN003,Route E,Sydney,Darwin,18:45,18:35,On Time,0,,178.7,143.35,156.15,4.0
D00312,2022-08-28,Metro Stores,Lisa Davis,VAN003,Route C,Darwin,Hobart,14:30,14:35,On Time,5,,143.8,51.29,139.34,3.0
D00313,2022-08-29,Metro Stores,David Garcia,TRK004,Route B,Melbourne,Cairns,18:30,18:37,On Time,7,,367.4,50.84,249.88,5.0
D00314,2022-08-29,Manufacturing Co,Chris Taylor,TRK001,Route D,Sydney,Melbourne,15:30,15:29,On Time,0,,50.5,136.87,242.96,4.0
D00315,2022-08-29,Food Distribution,Chris Taylor,VAN001,Route C,Brisbane,Hobart,18:30,18:31,On Time,1,,76.5,144.09,388.93,5.0
D00316,2022-08-29,Global Logistics,Chris Taylor,VAN004,Route D,Sydney,Hobart,17:15,18:07,Delayed,52,Vehicle Issue,285.8,89.61,386.98,5.0
D00317,2022-08-29,Metro Stores,Sarah Johnson,TRK002,Route B,Darwin,Perth,12:45,12:53,On Time,8,,158.2,115.16,313.13,4.0
D00318,2022-08-30,Industrial Supply,David Garcia,TRK003,Route B,Brisbane,Melbourne,14:30,14:36,On Time,6,,334.3,116.37,382.13,3.0
D00319,2022-08-30,XYZ Ltd,Anna Williams,TRK001,Route A,Hobart,Sydney,10:15,10:08,On Time,0,,69.2,110.44,125.29,4.0
D00320,2022-08-30,Industrial Supply,Mike Brown,TRK003,Route E,Melbourne,Brisbane,11:15,11:14,On Time,0,,39.9,75.17,374.58,4.0
D00321,2022-08-30,Food Distribution,Mike Brown,VAN004,Route E,Hobart,Adelaide,15:30,15:24,On Time,0,,411.3,92.02,168.14,
D00322,2022-08-30,Manufacturing Co,John Smith,TRK001,Route E,Melbourne,Darwin,11:30,11:24,On Time,0,,146.9,99.24,306.33,4.0
D00323,2022-08-30,Manufacturing Co,Maria Rodriguez,TRK004,Route A,Darwin,Perth,11:00,11:15,On Time,15,,200.0,102.67,218.43,5.0
D00324,2022-08-30,Manufacturing Co,Sarah Johnson,VAN003,Route B,Adelaide,Adelaide,17:45,17:42,On Time,0,,300.6,98.81,180.65,3.0
D00325,2022-08-31,Auto Parts Co,Anna Williams,VAN001,Route E,Cairns,Perth,09:30,09:34,On Time,4,,161.3,47.54,390.91,
D00326,2022-08-31,Industrial Supply,John Smith,TRK004,Route A,Melbourne,Brisbane,08:30,08:42,On Time,12,,234.8,73.16,193.47,4.0
D00327,2022-08-31,Tech Solutions,John Smith,VAN001,Route D,Sydney,Cairns,14:00,14:14,On Time,14,,102.2,147.92,175.02,3.0
D00328,2022-08-31,Retail Chain,John Smith,TRK004,Route D,Sydney,Perth,08:15,08:19,On Time,4,,226.0,118.99,193.63,5.0
D00329,2022-08-31,Food Distribution,Sarah Johnson,VAN001,Route D,Adelaide,Perth,18:00,18:07,On Time,7,,178.2,34.03,300.01,3.0
D00330,2022-08-31,Manufacturing Co,Maria Rodriguez,TRK002,Route D,Perth,Brisbane,17:45,17:40,On Time,0,,436.8,105.45,307.23,3.0
D00331,2022-09-01,Auto Parts Co,Emma Chen,TRK001,Route A,Darwin,Melbourne,08:15,08:07,On Time,0,,323.1,148.72,137.75,5.0
D00332,2022-09-01,Retail Chain,John Smith,VAN003,Route C,Melbourne,Adelaide,17:30,17:34,On Time,4,,406.9,102.8,231.25,5.0
D00333,2022-09-01,Global Logistics,Emma Chen,VAN004,Route C,Melbourne,Sydney,14:15,14:22,On Time,7,,250.7,97.41,345.83,4.0
D00334,2022-09-01,Auto Parts Co,Emma Chen,TRK004,Route C,Sydney,Hobart,07:45,07:35,On Time,0,,105.7,132.48,329.72,4.0
D00335,2022-09-01,XYZ Ltd,Chris Taylor,TRK002,Route A,Melbourne,Melbourne,12:45,12:38,On Time,0,,396.2,60.31,245.61,
D00336,2022-09-01,Auto Parts Co,Maria Rodriguez,VAN001,Route A,Darwin,Perth,16:45,16:51,On Time,6,,282.5,40.63,379.06,4.0
D00337,2022-09-01,Global Logistics,Chris Taylor,VAN003,Route C,Brisbane,Adelaide,08:45,08:36,On Time,0,,249.8,140.15,350.34,
D00338,2022-09-02,Food Distribution,David Garcia,TRK004,Route B,Perth,Melbourne,15:00,14:57,On Time,0,,262.3,113.72,323.83,5.0
D00339,2022-09-02,XYZ Ltd,Mike Brown,TRK003,Route E,Hobart,Darwin,12:45,12:48,On Time,3,,304.5,110.09,279.97,4.0
D00340,2022-09-02,Metro Stores,Emma Chen,TRK004,Route E,Perth,Hobart,15:30,15:33,On Time,3,,350.4,168.92,176.23,4.0
D00341,2022-09-02,Auto Parts Co,John Smith,TRK003,Route C,Brisbane,Adelaide,13:00,12:59,On Time,0,,443.4,62.22,194.47,5.0
D00342,2022-09-02,Global Logistics,Mike Brown,TRK003,Route C,Darwin,Perth,11:15,11:19,On Time,4,,124.0,151.66,127.57,3.0
D00343,2022-09-02,Industrial Supply,Mike Brown,VAN004,Route E,Sydney,Adelaide,18:00,18:15,On Time,15,,40.9,151.25,214.46,4.0
D00344,2022-09-03,ABC Corp,David Garcia,TRK001,Route C,Brisbane,Darwin,13:00,13:45,Delayed,45,Road Works,254.5,52.44,250.72,3.0
D00345,2022-09-03,Auto Parts Co,Chris Taylor,TRK002,Route B,Hobart,Adelaide,17:45,19:37,Delayed,112,Road Works,359.2,52.2,200.85,5.0
D00346,2022-09-03,Food Distribution,David Garcia,TRK003,Route B,Cairns,Perth,07:45,07:47,On Time,2,,232.3,127.84,158.83,5.0
D00347,2022-09-04,Auto Parts Co,Sarah Johnson,TRK002,Route D,Hobart,Darwin,08:30,08:30,On Time,0,,173.0,78.11,278.16,
D00348,2022-09-04,Auto Parts Co,Mike Brown,VAN004,Route A,Perth,Perth,11:15,12:49,Delayed,94,Customer Issue,316.3,53.4,318.55,
D00349,2022-09-05,ABC Corp,Emma Chen,TRK002,Route C,Cairns,Cairns,10:15,12:15,Delayed,120,Vehicle Issue,34.7,61.35,261.4,5.0
D00350,2022-09-05,ABC Corp,David Garcia,TRK001,Route C,Melbourne,Brisbane,11:45,11:39,On Time,0,,145.7,148.38,285.39,
D00351,2022-09-05,Manufacturing Co,Emma Chen,TRK002,Route A,Adelaide,Hobart,17:00,17:11,On Time,11,,123.2,87.11,392.98,
D00352,2022-09-05,Tech Solutions,Lisa Davis,VAN004,Route E,Brisbane,Brisbane,12:45,14:09,Delayed,84,Traffic,130.1,109.41,200.07,3.0
D00353,2022-09-05,Manufacturing Co,Lisa Davis,VAN001,Route A,Adelaide,Hobart,07:30,07:31,On Time,1,,403.4,152.23,108.84,4.0
D00354,2022-09-06,XYZ Ltd,David Garcia,TRK004,Route D,Perth,Melbourne,09:30,11:10,Delayed,100,Weather,206.2,76.86,281.61,3.0
D00355,2022-09-06,Retail Chain,Mike Brown,VAN001,Route E,Melbourne,Hobart,10:15,10:26,On Time,11,,448.2,176.37,143.55,3.0
D00356,2022-09-06,XYZ Ltd,Mike Brown,VAN002,Route B,Brisbane,Darwin,12:00,12:13,On Time,13,,399.1,92.11,223.38,5.0
D00357,2022-09-06,XYZ Ltd,Mike Brown,TRK003,Route A,Adelaide,Perth,18:30,18:26,On Time,0,,278.5,64.64,107.83,
D00358,2022-09-06,Industrial Supply,Emma Chen,TRK003,Route D,Cairns,Cairns,14:15,14:24,On Time,9,,83.4,58.99,109.67,3.0
D00359,2022-09-06,Retail Chain,Lisa Davis,TRK002,Route B,Cairns,Cairns,11:45,11:56,On Time,11,,317.3,160.02,366.28,3.0
